SMILES,IC50_nM,pIC50
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC(O)C[C@H]1c1ccccc1,30000.0,4.52
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC(Oc2ccccc2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC(c2cccc(F)c2)C1,866.0,6.06
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC(c2ccccc2)C1,1570.0,5.8
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC2(C1)CC(O)(c1ccccc1)C2,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC2(C1)CN(c1ccccc1)C2,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC2(CC(c3ccccc3)C2)C1,37080.0,4.43
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC=C(c2cc(F)ccc2Cl)CC1,3270.0,5.49
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(O)(c2ccccc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(Oc2ccccc2)CC1,6220.0,5.21
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(c2cc(F)ccc2Cl)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(c2ccc(F)c(F)c2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(c2cccc(F)c2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(c2ccccc2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(c2ccccc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(c2ccccc2C(F)(F)F)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(c2ccncc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC1c1ccc(F)cc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC1c1cccc(F)c1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC1c1ccccc1,30000.0,4.52
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC1c1ccccc1Cl,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC1c1ccccc1F,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC12CC2,30380.0,4.52
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1C1CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1C1CCOCC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1Cc1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1cc(Br)no1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccc(Br)cc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccc(F)cc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccc(F)cn1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1cccc(Br)c1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1cccc(F)c1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccccc1Br,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccccc1C(F)F,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccccc1F,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccccn1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1cccnc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1cccnn1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccnc(Br)c1F,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccncc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ccncc1F,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1cnccn1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1nc2ccccc2o1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ncccc1Br,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ncccc1F,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ncccn1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC1c1ncco1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC[C@@H]1C(F)(F)F,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC[C@@H]1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC[C@H]1C(F)(F)F,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC[C@H]1c1ccccc1,33540.0,4.47
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC[C@H]1c1ccon1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCc2c(F)cccc21,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCc2cccc(F)c21,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCc2ccccc21,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCN(c2cc(F)ccc2Cl)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCN(c2ccc(F)cc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCN(c2cccc(F)c2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCN(c2ccccc2)C(=O)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCN(c2ccccc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCN(c2ccccc2F)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCOCC1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCOc2ccccc21,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCc2ccccc2C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCn2ccnc2C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1COCC1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1C[C@@H](F)C[C@H]1c1ccccc1,30020.0,4.52
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1C[C@@H](O)C[C@H]1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1C[C@H](F)C[C@H]1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1C[C@H](O)C[C@H]1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1Cc2ccccc2C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3nccnc3c2)on1)N1CCC[C@H]1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccc3ncnn3c2)on1)N1CCC[C@H]1c1ccccc1,32390.0,4.49
O=C(c1cc(-c2ccccc2)on1)N1CC(CCl)(CNc2ccccc2)C1,1860.0,5.73
O=C(c1cc(-c2ccccc2)on1)N1CC(Cc2ccccc2)C1,120.0,6.92
O=C(c1cc(-c2ccccc2)on1)N1CC(Nc2ccccc2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CC(Oc2ccccc2)C1,490.0,6.31
O=C(c1cc(-c2ccccc2)on1)N1CC(c2ccccc2)C1,4520.0,5.34
O=C(c1cc(-c2ccccc2)on1)N1CC2(C1)CC(O)(c1ccccc1)C2,11980.0,4.92
O=C(c1cc(-c2ccccc2)on1)N1CC2(C1)CN(c1ccccc1)C2,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CC2(C=C(c3ccccc3)C2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CC2(CC(c3ccccc3)C2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CC2(CNC2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CC=C(c2cc(F)ccc2Cl)CC1,4800.0,5.32
O=C(c1cc(-c2ccccc2)on1)N1CCC(O)(c2ccccc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC(Oc2ccccc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC(c2cc(F)ccc2Cl)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC(c2ccc(F)cc2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC(c2cccc(F)c2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC(c2cccc(F)c2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC(c2ccccc2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC(c2ccccc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC(c2ccccc2C(F)(F)F)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC(c2ccccc2F)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC(c2cccnc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC2(CCN(c3ccccc3)C2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC2(CCNC2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCCC1Cc1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCCC1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC[C@@H]1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCC[C@H]1c1ccccc1,30490.0,4.52
O=C(c1cc(-c2ccccc2)on1)N1CCN(c2cc(F)ccc2Cl)CC1,18960.0,4.72
O=C(c1cc(-c2ccccc2)on1)N1CCN(c2ccc(F)cc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCN(c2cccc(F)c2)CC1,210.0,6.68
O=C(c1cc(-c2ccccc2)on1)N1CCN(c2ccccc2)CC1,730.0,6.14
O=C(c1cc(-c2ccccc2)on1)N1CCN(c2ccccc2F)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2)on1)N1CCn2ccnc2C1,36010.0,4.44
O=C(c1cc(-c2ccccc2C(F)(F)F)on1)N1CCC(c2ccccc2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccc2Cl)on1)N1CCC(c2ccccc2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccn2)on1)N(Cc1ccc(F)c(F)c1)c1cnn(Cc2ccc(F)c(F)c2)c1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccn2)on1)N1CC(c2ccccc2)C1,2610.0,5.58
O=C(c1cc(-c2ccccn2)on1)N1CCC(c2cccc(F)c2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccn2)on1)N1CCC(c2ccccc2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccn2)on1)N1CCC(c2ccccc2)CC1,45000.0,4.346787486224656
O=C(c1cc(-c2ccccn2)on1)N1CCC[C@H]1c1ccccc1,45000.0,4.346787486224656
O=C(c1cc(-c2cccnc2)on1)N1CC(c2ccccc2)C1,15480.0,4.81
O=C(c1cc(-c2cccnc2)on1)N1CCC(c2ccccc2)CC1,3840.0,5.42
O=C(c1cc(-c2cccnc2)on1)N1CCC[C@H]1c1ccccc1,33300.0,4.48
O=C(c1cc(-c2ccco2)on1)N(Cc1ccc(Cl)cc1)c1cnn(Cc2ccc(Cl)cc2)c1,45000.0,4.346787486224656
O=C(c1cc(-c2ccco2)on1)N1CC(Cc2ccccc2)C1,230.0,6.64
O=C(c1cc(-c2ccco2)on1)N1CC(F)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccco2)on1)N1CC(Nc2ccccc2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccco2)on1)N1CC(Oc2ccccc2)C1,280.0,6.55
O=C(c1cc(-c2ccco2)on1)N1CC(c2ccccc2)C1,2560.0,5.59
O=C(c1cc(-c2ccco2)on1)N1CC2(CCC2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccco2)on1)N1CC2(CCCC2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccco2)on1)N1CC2(COC2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccco2)on1)N1CCC(c2ccccc2)C1,45000.0,4.346787486224656
O=C(c1cc(-c2ccn3ncnc3c2)on1)N1CCC[C@H]1c1ccccc1,40000.0,4.4
O=C(c1cc(-c2ccncc2)on1)N1CC(c2ccccc2)C1,660.0,6.18
O=C(c1cc(-c2ccncc2)on1)N1CCC(c2ccccc2)CC1,410.0,6.39
O=C(c1cc(-c2ccncc2)on1)N1CCC[C@H]1c1ccccc1,22990.0,4.64
O=C(c1cc(-c2ccncn2)on1)N1CC(Cc2ccccc2)C1,2500.0,5.6
O=C(c1cc(-c2ccncn2)on1)N1CC(c2ccccc2)C1,321.0,6.49
O=C(c1cc(-c2ccnnc2)on1)N1CCC[C@H]1c1ccccc1,36750.0,4.43
O=C(c1cc(-c2cnccn2)on1)N1CC(c2ccccc2)C1,45000.0,4.346787486224656
O=C(c1cc(CC2CC2)on1)N1CCCC1c1ccccc1,30000.0,4.52
O=C(c1cc(N2CCOCC2)on1)N1CC(c2ccccc2)C1,33000.0,4.48
O=C(c1cc(N2CCOCC2)on1)N1CCC[C@H]1c1ccccc1,45000.0,4.346787486224656
O=C(c1ccccc1)N1CCN(C(=O)c2cc(-c3ccc4c(c3)OCO4)on2)CC1,45000.0,4.346787486224656
O=C(c1ccccc1C(F)(F)F)N1CCN(c2nccs2)CC1,13000.0,4.89
O=C(c1ccncc1)N1CCN(C(=O)c2cc(-c3ccc4c(c3)OCO4)on2)CC1,45000.0,4.346787486224656
O=C(c1cnn(Cc2ccncc2)c1)c1cc(-c2ccccc2)on1,45000.0,4.346787486224656
O=C(c1noc2c1CCCC2)N1CC(Cc2ccccc2)C1,45000.0,4.346787486224656
O=C(c1noc2c1CCCC2)N1CC(c2ccccc2)C1,45000.0,4.346787486224656
O=C(c1noc2cc(Br)ccc12)N1CCC[C@H]1c1ccccc1,45000.0,4.346787486224656
O=C(c1noc2ccccc12)N1CCC[C@H]1c1ccccc1,45000.0,4.346787486224656
O=C1CC2(CCN(c3ccc(C(=O)NCC(O)c4ccccc4)nn3)CC2)Oc2ccccc2N1,1000.0,6.0
O=C1CCCN1c1cnc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)s1,174.0,6.76
O=Cc1nccnc1NCC(=O)N1CCC(Oc2ccccc2Cl)CC1,210.0,6.68
O=[N+]([O-])c1ccc(Cl)c(OC2CCN(c3nccnn3)CC2)c1,65.0,7.19
O=[N+]([O-])c1ccccc1OC1CCN(c2nccnn2)CC1,550.0,6.26
O=c1[nH]c(CO)nc2nc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)sc12,16.0,7.8
O=c1[nH]c(N2CCC(Oc3ccccc3C(F)(F)F)CC2)nc2[nH]cnc12,378.0,6.42
O=c1[nH]ccc2nc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)sc12,268.0,6.57
O=c1[nH]cnc2nc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)sc12,29.0,7.54
OC(c1ccc2[nH]c(-c3ccc(OCc4ccccc4)cc3)nc2c1)c1ccccc1C(F)(F)F,295.0,6.53
OCCc1cnn(-c2ccc(N3CCC(N4CCc5ccc(F)cc54)CC3)nn2)c1,11.0,7.96
OCCc1cnn(-c2ccc(N3CCC(c4noc5ccc(F)cc45)CC3)nn2)c1,60.0,7.22
OCCc1cnn(-c2ccc(N3CCC(n4ccc5ccc(F)cc54)CC3)nn2)c1,20.0,7.7
OCCn1cc(-c2ccc(N3CCC(N4CCc5ccc(F)cc54)CC3)nn2)cn1,19.0,7.725
OCCn1cc(-c2ccc(N3CCC(n4ccc5ccc(F)cc54)CC3)nn2)cn1,12.0,7.92
OCCn1cc(-c2ccc(N3CCC(n4ncc5ccc(F)cc54)CC3)nn2)cn1,53.0,7.28
OCc1ccc(-c2ccc(N3CCC(N4CCc5ccc(F)cc54)CC3)nn2)cc1,7.5,8.125
OCc1ccc(-c2ccc(N3CCC(N4CCc5ccc(F)cc54)CC3)nn2)cn1,0.5,9.3
OCc1ccc(-c2ccc(N3CCC(c4noc5ccc(F)cc45)CC3)nn2)cn1,8.0,8.1
OCc1ccc(-c2ccc(N3CCC(n4ccc5ccc(F)cc54)CC3)nn2)cc1,22.0,7.66
OCc1cn(-c2ccc(N3CCC(N4CCc5ccc(F)cc54)CC3)nn2)cn1,3.0,8.52
OCc1cnn(-c2ccc(N3CCC(N4CCc5ccc(F)cc54)CC3)nn2)c1,13.5,7.95
OCc1cnn(-c2ccc(N3CCC(c4noc5ccc(F)cc45)CC3)nn2)c1,74.0,7.15
OCc1nc(-c2cnc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)s2)no1,1.0,9.0
OCc1nnc(-c2ccc(N3CCC(c4ccc(C(F)(F)F)cc4)(C(F)(F)F)CC3)nn2)o1,4.7,8.33
OCc1nnc(-c2ccc(N3CCC(c4ccc(C(F)(F)F)cc4)(C(F)(F)F)CC3)nn2)s1,2.5,8.6
OCc1nnc(-c2ccc(N3CCC(c4noc5ccc(F)cc45)CC3)nn2)o1,15.0,7.824999999999999
OCc1noc(-c2ccc(N3CCC(O)(c4ccccc4)CC3)nn2)n1,130.0,6.89
OCc1noc(-c2ccc(N3CCC(c4ccc(C(F)(F)F)cc4)(C(F)(F)F)CC3)nn2)n1,2.3,8.64
OCc1noc(-c2ccc(N3CCC(c4ccccc4)(C(F)(F)F)CC3)nn2)n1,38.0,7.42
OCc1noc(-c2ccc(N3CCC4(COc5ccccc54)C3)nn2)n1,6.5,8.19
OCc1nsc(-c2ccc(N3CCC(c4ccc(C(F)(F)F)cc4)(C(F)(F)F)CC3)nn2)n1,1.2,8.92
OCn1cc(-c2ccc(N3CCC(n4ccc5ccc(F)cc54)CC3)nn2)cn1,22.0,7.66
Oc1nc2cnc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)nc2[nH]1,319.0,6.5
c1ccc(Cc2nnc(-c3ccc(N4CCC5(CCc6ccccc6O5)CC4)nn3)o2)nc1,6.5,8.225000000000001
c1ccc2c(c1)CCC1(CCN(c3ccc(-c4nnc(Cc5ccncc5)o4)nn3)CC1)O2,6.5,8.185
c1cncc(Cc2nnc(-c3ccc(N4CCC5(CCc6ccccc6O5)CC4)nn3)o2)c1,2.5,8.7
